0;4006;-32;23.695032;23.577631
1;4075;500;23.636377;23.518824
2;4075;500;23.636377;23.548243
3;4077;500;23.636377;23.577631
4;4077;500;23.636377;23.577631
5;4082;500;23.607019;23.548243
6;4082;499;23.577631;23.577631
7;4082;499;23.607019;23.577631
8;4084;499;23.577631;23.577631
9;4082;499;23.577631;23.607019
10;4084;504;23.548243;23.607019
11;4084;503;23.548243;23.577631
12;4084;503;23.548243;23.577631
13;4086;503;23.489405;23.607019
14;4086;503;23.518824;23.577631
15;4086;497;23.489405;23.607019
16;4086;502;23.518824;23.607019
17;4091;501;23.518824;23.607019
18;4088;501;23.489405;23.636377
19;4091;502;23.518824;23.636377
20;4091;501;23.489405;23.636377
21;4091;500;23.459986;23.607019
22;4091;497;23.489405;23.665705
23;4091;496;23.518824;23.665705
24;4091;501;23.459986;23.665705
25;4093;497;23.489405;23.665705
26;4093;497;23.489405;23.636377
27;4095;502;23.459986;23.665705
28;4093;496;23.489405;23.665705
29;4093;496;23.489405;23.665705
30;4095;502;23.489405;23.695032
31;4097;496;23.518824;23.665705
32;4095;500;23.518824;23.695032
33;4095;495;23.518824;23.636377
34;4095;501;23.548243;23.695032
35;4097;500;23.518824;23.724360
36;4097;496;24.220148;23.695032
37;4097;497;24.883905;23.695032
38;4097;500;25.141504;23.724360
39;4099;500;25.055780;23.724360
40;4099;495;24.912592;23.753626
41;4099;500;24.769037;23.665705
42;4099;502;24.596277;23.724360
43;4097;500;24.509699;23.724360
44;4099;496;24.451899;23.753626
45;4099;500;24.365137;23.724360
46;4099;499;24.249170;23.753626
47;4099;500;24.191126;23.753626
48;4102;499;24.132990;23.753626
49;4099;503;24.016535;23.753626
50;4102;500;24.016535;23.753626
51;4102;500;23.987391;23.753626
52;4102;503;23.929071;23.753626
53;4104;499;23.870661;23.753626
54;4104;505;23.812159;23.782892
55;4104;504;23.812159;23.782892
56;4104;499;23.782892;23.782892
57;4104;500;23.753626;23.782892
58;4104;505;23.724360;23.782892
59;4102;500;23.695032;23.753626
60;4104;500;23.665705;23.782892
61;4104;499;23.665705;23.782892
62;4106;502;23.665705;23.782892
63;4106;503;23.636377;23.812159
64;4104;503;23.607019;23.812159
65;4106;504;23.607019;23.782892
66;4106;500;23.607019;23.812159
67;4106;499;23.607019;23.782892
68;4106;499;23.577631;23.812159
69;4108;499;23.548243;23.753626
70;4106;503;23.548243;23.782892
71;4108;497;23.518824;23.841394
72;4106;503;23.518824;23.841394
73;4111;503;23.548243;23.841394
74;4108;503;23.548243;23.841394
75;4108;498;23.548243;23.841394
76;4108;498;23.518824;23.841394
77;4108;502;23.489405;23.841394
78;4108;499;23.518824;23.841394
79;4111;499;23.489405;23.812159
80;4111;498;23.489405;23.841394
81;4111;502;23.459986;23.841394
82;4111;500;23.459986;23.870661
83;4111;503;23.430536;23.841394
84;4111;503;23.459986;23.870661
85;4111;499;23.459986;23.841394
86;4111;501;23.459986;23.870661
87;4111;501;23.459986;23.870661
88;4111;502;23.459986;23.870661
89;4111;497;23.459986;23.899866
90;4111;503;23.401056;23.870661
91;4113;499;23.459986;23.899866
92;4113;501;23.430536;23.870661
93;4113;501;23.401056;23.870661
94;4113;497;23.459986;23.899866
95;4113;502;23.430536;23.899866
96;4113;496;23.430536;23.899866
97;4113;496;23.401056;23.899866
98;4113;501;23.401056;23.899866
99;4115;497;23.430536;23.899866
100;4113;500;23.430536;23.899866
101;4113;503;23.401056;23.899866
102;4115;501;23.430536;23.929071
103;4117;496;23.430536;23.899866
104;4115;502;23.401056;23.929071
105;4115;502;23.401056;23.899866
106;4115;501;23.430536;23.929071
107;4115;496;23.401056;23.899866
108;4115;501;23.401056;23.958246
109;4115;502;23.401056;23.929071
110;4115;497;23.401056;23.929071
111;4117;500;23.430536;23.958246
112;4117;500;23.401056;23.929071
113;4117;500;23.430536;23.929071
114;4115;500;23.430536;23.929071
115;4117;501;23.430536;23.958246
116;4117;501;23.401056;23.958246
117;4117;500;23.401056;23.929071
118;4120;496;23.401056;23.958246
119;4117;500;23.342066;23.929071
120;4117;500;23.401056;23.958246
121;4117;500;23.401056;23.987391
122;4117;499;23.401056;23.987391
123;4120;500;23.401056;24.016535
124;4117;499;23.401056;23.987391
125;4117;500;23.371576;23.987391
126;4120;500;23.401056;23.987391
127;4120;500;23.401056;23.987391
128;4120;506;23.430536;23.987391
129;4120;496;23.401056;24.016535
130;4120;500;23.401056;23.987391
131;4120;504;23.401056;23.987391
132;4120;500;23.401056;23.987391
133;4120;499;23.401056;24.016535
134;4122;500;23.401056;23.987391
135;4122;500;23.401056;23.987391
136;4120;500;23.401056;23.987391
137;4120;500;23.401056;24.016535
138;4122;499;23.401056;23.987391
139;4122;500;23.401056;24.016535
140;4122;505;23.430536;24.016535
141;4120;499;23.342066;24.045679
142;4124;500;23.401056;24.016535
143;4122;500;23.430536;24.016535
144;4122;499;23.401056;23.987391
145;4122;503;23.342066;24.045679
146;4124;499;23.401056;24.045679
147;4124;498;23.401056;24.045679
148;4122;499;23.401056;24.045679
149;4122;498;23.401056;24.074793
150;4124;499;23.401056;24.074793
151;4124;498;23.430536;24.074793
152;4124;499;23.401056;24.074793
153;4122;503;23.401056;24.045679
154;4124;503;23.401056;24.045679
155;4124;499;23.371576;24.074793
156;4124;498;23.430536;24.074793
157;4124;498;23.401056;24.045679
158;4126;503;23.401056;24.074793
159;4124;502;23.401056;24.074793
160;4124;503;23.430536;24.103907
161;4124;499;23.401056;24.103907
162;4124;503;23.430536;24.103907
163;4126;503;23.401056;24.103907
164;4126;503;23.430536;24.074793
165;4126;501;23.401056;24.103907
166;4126;502;23.430536;24.103907
167;4124;503;23.459986;24.103907
168;4124;498;23.430536;24.103907
169;4124;503;23.430536;24.132990
170;4126;504;23.430536;24.132990
171;4126;502;23.401056;24.103907
172;4126;502;23.430536;24.103907
173;4126;504;23.430536;24.103907
174;4126;498;23.430536;24.132990
175;4129;499;23.430536;24.103907
176;4126;497;23.459986;24.103907
177;4126;497;23.430536;24.103907
178;4126;498;23.430536;24.132990
179;4126;499;23.430536;24.132990
180;4129;501;23.430536;24.162043
181;4126;497;23.430536;24.162043
182;4126;498;23.459986;24.103907
183;4126;502;23.459986;24.162043
184;4126;499;23.459986;24.132990
185;4129;502;23.459986;24.162043
186;4129;501;23.459986;24.162043
187;4129;497;23.459986;24.162043
188;4129;497;23.430536;24.162043
189;4129;497;23.430536;24.162043
190;4131;502;23.459986;24.162043
191;4129;497;23.459986;24.191126
192;4129;501;23.459986;24.191126
193;4129;498;23.459986;24.162043
194;4129;498;23.459986;24.162043
195;4131;499;23.459986;24.162043
196;4131;499;23.459986;24.162043
197;4131;499;23.459986;24.191126
198;4129;502;23.430536;24.191126
199;4131;502;23.459986;24.191126
200;4131;502;23.459986;24.191126
201;4131;501;23.459986;24.191126
202;4131;497;23.430536;24.191126
203;4129;503;23.459986;24.191126
204;4131;502;23.489405;24.220148
205;4131;502;23.489405;24.220148
206;4131;501;23.459986;24.191126
207;4131;497;23.489405;24.220148
208;4131;502;23.459986;24.220148
209;4131;502;23.489405;24.191126
210;4131;502;23.459986;24.220148
211;4131;501;23.459986;24.220148
212;4131;502;23.489405;24.220148
213;4131;497;23.459986;24.249170
214;4131;502;23.489405;24.249170
215;4133;501;23.489405;24.249170
216;4133;503;23.459986;24.220148
217;4133;496;23.518824;24.249170
218;4131;496;23.489405;24.249170
219;4133;496;23.489405;24.249170
220;4131;502;23.518824;24.249170
221;4133;497;23.459986;24.249170
222;4133;497;23.489405;24.249170
223;4133;503;23.489405;24.249170
224;4135;503;23.459986;24.220148
225;4133;498;23.459986;24.278193
226;4133;496;23.489405;24.278193
227;4133;502;23.489405;24.220148
228;4133;496;23.489405;24.278193
229;4133;502;23.518824;24.249170
230;4133;502;23.489405;24.249170
231;4133;500;23.518824;24.278193
232;4133;496;23.489405;24.249170
233;4135;501;23.518824;24.307184
234;4135;502;23.518824;24.278193
235;4135;498;23.489405;24.249170
236;4135;501;23.459986;24.278193
237;4133;496;23.489405;24.307184
238;4135;502;23.518824;24.307184
239;4135;496;23.518824;24.278193
240;4135;502;23.518824;24.278193
241;4135;496;23.518824;24.307184
242;4135;496;23.548243;24.307184
243;4135;503;23.548243;24.336145
244;4135;501;23.518824;24.307184
245;4135;496;23.518824;24.336145
246;4135;496;23.548243;24.336145
247;4135;496;23.489405;24.307184
248;4138;502;23.518824;24.278193
249;4135;501;23.518824;24.336145
250;4135;501;23.548243;24.336145
251;4138;503;23.518824;24.336145
252;4138;496;23.489405;24.307184
253;4138;496;23.518824;24.336145
254;4135;502;23.548243;24.365137
255;4138;501;23.548243;24.365137
256;4138;500;23.518824;24.336145
257;4135;496;23.548243;24.336145
258;4138;496;23.548243;24.365137
259;4138;497;23.518824;24.365137
260;4138;502;23.548243;24.365137
261;4140;501;23.548243;24.365137
262;4138;500;23.548243;24.365137
263;4140;496;23.518824;24.365137
264;4138;501;23.548243;24.365137
265;4140;502;23.548243;24.365137
266;4140;501;23.548243;24.394068
267;4138;503;23.518824;24.394068
268;4138;496;23.548243;24.394068
269;4140;501;23.548243;24.394068
270;4138;502;23.548243;24.422998
271;4138;496;23.548243;24.394068
272;4140;496;23.548243;24.394068
273;4140;497;23.577631;24.394068
274;4140;496;23.518824;24.422998
275;4138;496;23.548243;24.422998
276;4140;500;23.548243;24.394068
277;4140;500;23.577631;24.394068
278;4140;496;23.548243;24.394068
279;4140;500;23.548243;24.422998
280;4140;495;23.548243;24.394068
281;4140;501;23.548243;24.451899
282;4140;502;23.577631;24.394068
283;4140;500;23.548243;24.422998
284;4142;502;23.548243;24.394068
285;4140;501;23.548243;24.422998
286;4142;500;23.577631;24.422998
287;4142;496;23.548243;24.451899
288;4140;502;23.548243;24.451899
